Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor
2011,Fall,2011-fa,NPRE,201,Energy Systems,LCD,0,31,2,0,0,1,0,0,1,0,0,0,0,0,"Stubbins, James F"
2011,Fall,2011-fa,NPRE,201,Energy Systems,LCD,0,8,10,3,5,5,0,0,0,0,0,0,0,0,"Singer, Clifford E"
2011,Fall,2011-fa,NPRE,201,Energy Systems,LCD,1,16,22,7,2,5,0,0,0,0,0,0,0,0,"Singer, Clifford E"
2011,Fall,2011-fa,NPRE,247,Modeling Nuclear Energy System,LCD,0,11,5,8,4,5,0,0,3,0,2,1,1,0,"Heuser, Brent J"
2011,Fall,2011-fa,NPRE,402,Nuclear Power Engineering,LCD,11,29,24,21,13,7,5,4,2,1,3,0,1,0,"Ragheb, Magdi"
2011,Fall,2011-fa,NPRE,412,Nuclear Power Econ & Fuel Mgmt,LCD,2,13,5,4,4,3,2,1,2,0,0,0,1,0,"Stubbins, James F"
2011,Fall,2011-fa,NPRE,431,Materials in Nuclear Eng,LCD,1,26,0,5,18,0,1,3,0,0,5,0,1,0,"Stubbins, James F"
2011,Fall,2011-fa,NPRE,432,Nuclear Engrg Materials Lab,LCD,0,14,12,3,0,2,1,2,0,0,0,0,0,0,"Heuser, Brent J"
2011,Fall,2011-fa,NPRE,446,Radiation Interact w/Matter I,LEC,6,49,7,3,3,3,3,1,3,0,0,0,2,0,"Axford, Roy A"
2011,Fall,2011-fa,NPRE,448,Nuclear Syst Engrg & Design,LCD,4,9,9,14,4,3,2,0,3,0,0,0,1,0,"Jones, Barclay G"
2011,Fall,2011-fa,NPRE,457,Safety Anlys Nucl Reactor Syst,LCD,6,12,6,3,5,2,2,2,0,0,0,1,0,1,"Ragheb, Magdi"
2011,Fall,2011-fa,NPRE,483,Seminar on Security,LEC,3,3,13,2,0,0,0,0,1,0,0,0,0,0,"Singer, Clifford E"
2011,Fall,2011-fa,NPRE,555,Reactor Theory I,LCD,5,13,1,1,1,0,0,0,0,0,0,0,0,0,"Axford, Roy A"
2011,Fall,2011-fa,PHYS,100,Thinking About Physics,LEC,4,64,22,44,97,20,4,11,3,3,0,0,0,1,"Gladding, Gary E"
2011,Fall,2011-fa,PHYS,100,Thinking About Physics,LEC,1,43,14,17,61,10,2,18,6,0,1,0,0,0,"Gladding, Gary E"
2011,Fall,2011-fa,PHYS,101,College Physics: Mech & Heat,LEC,18,21,15,22,15,19,16,19,10,11,6,16,4,1,"Aksimentiev, Oleksii"
2011,Fall,2011-fa,PHYS,101,College Physics: Mech & Heat,LEC,14,22,22,24,23,29,35,34,23,21,14,13,8,2,"Aksimentiev, Oleksii"
2011,Fall,2011-fa,PHYS,102,College Physics: E&M & Modern,LEC,12,14,14,16,5,24,6,11,11,4,3,4,1,1,"Demarco, Brian L"
2011,Fall,2011-fa,PHYS,102,College Physics: E&M & Modern,LEC,13,17,12,8,9,15,9,11,13,6,3,5,0,1,"Demarco, Brian L"
2011,Fall,2011-fa,PHYS,140,How Things Work,LEC,18,29,22,12,27,19,14,18,11,5,6,3,1,3,"Willenbrock, Scott S"
2011,Fall,2011-fa,PHYS,211,University Physics: Mechanics,LEC,58,43,23,22,16,19,14,10,5,3,2,7,1,0,"Selen, Mats A"
2011,Fall,2011-fa,PHYS,211,University Physics: Mechanics,LEC,61,51,25,25,21,15,13,11,20,10,8,10,10,2,"Selen, Mats A"
2011,Fall,2011-fa,PHYS,211,University Physics: Mechanics,LEC,20,8,4,4,1,4,3,4,2,0,1,0,1,0,"Selen, Mats A"
2011,Fall,2011-fa,PHYS,211,University Physics: Mechanics,LEC,55,43,23,30,21,23,19,18,9,9,8,15,9,2,"Stelzer, Timothy J"
2011,Fall,2011-fa,PHYS,212,University Physics: Elec & Mag,LEC,15,32,29,19,22,42,22,28,27,16,14,17,3,3,"Beck, Douglas H"
2011,Fall,2011-fa,PHYS,212,University Physics: Elec & Mag,LEC,20,30,22,12,23,32,24,31,24,18,18,19,7,1,"Beck, Douglas H"
2011,Fall,2011-fa,PHYS,212,University Physics: Elec & Mag,LEC,22,20,24,8,22,36,21,27,29,22,20,15,12,3,"Gladding, Gary E"
2011,Fall,2011-fa,PHYS,212,University Physics: Elec & Mag,LEC,21,21,19,12,20,29,21,38,16,13,10,10,6,1,"Gladding, Gary E"
2011,Fall,2011-fa,PHYS,213,Univ Physics: Thermal Physics,LEC,12,17,26,25,34,26,30,24,19,3,6,5,9,2,"Budakian, Raffi"
2011,Fall,2011-fa,PHYS,213,Univ Physics: Thermal Physics,LEC,16,15,28,36,42,24,34,26,26,4,7,6,8,1,"Budakian, Raffi"
2011,Fall,2011-fa,PHYS,214,Univ Physics: Quantum Physics,LEC,10,16,16,27,39,16,27,13,29,3,4,4,1,5,"Budakian, Raffi"
2011,Fall,2011-fa,PHYS,214,Univ Physics: Quantum Physics,LEC,12,15,28,29,50,25,42,21,25,5,9,6,9,6,"Budakian, Raffi"
2011,Fall,2011-fa,PHYS,225,Relativity & Math Applications,LEC,14,18,14,11,16,11,6,8,7,4,1,3,1,2,"Makins, Naomi C"
2011,Fall,2011-fa,PHYS,325,Classical Mechanics I,LEC,7,19,17,5,10,7,3,6,1,4,2,0,0,0,"Gollin, George D"
2011,Fall,2011-fa,PHYS,326,Classical Mechanics II,LEC,3,7,8,10,1,3,2,3,0,2,1,1,0,0,"Neubauer, Mark"
2011,Fall,2011-fa,PHYS,401,Classical Physics Lab,LEC,3,10,3,3,1,1,3,0,1,0,0,0,2,0,"Colla, Eugene V"
2011,Fall,2011-fa,PHYS,419,"Space, Time, and Matter-ACP",LEC,0,11,8,3,2,3,0,1,1,0,0,0,2,0,"Weissman, Michael B"
2011,Fall,2011-fa,PHYS,427,Thermal & Statistical Physics,LEC,1,3,5,2,2,3,7,1,2,0,0,1,1,0,"Chemla, Yann R"
2011,Fall,2011-fa,PHYS,435,Electromagnetic Fields I,LEC,1,13,12,15,12,0,3,1,2,0,1,0,0,1,"Liss, Tony M"
2011,Fall,2011-fa,PHYS,436,Electromagnetic Fields II,LEC,12,16,6,6,1,0,0,1,0,0,0,0,0,0,"Errede, Steven M"
2011,Fall,2011-fa,PHYS,460,Condensed Matter Physics,LEC,8,8,7,3,6,2,0,1,0,0,0,0,0,1,"Eckstein, James N"
2011,Fall,2011-fa,PHYS,485,Atomic Phys & Quantum Theory,LEC,3,3,1,3,4,3,3,6,1,0,1,0,0,0,"Wiss, James E"
2011,Fall,2011-fa,PHYS,486,Quantum Physics I,LEC,9,14,12,4,9,8,4,3,2,1,1,0,0,0,"El-Khadra, Aida X"
2011,Fall,2011-fa,PHYS,487,Quantum Physics II,LEC,5,6,9,4,1,3,1,0,2,0,0,0,1,0,"Dahmen, Karin A"
2011,Fall,2011-fa,PHYS,508,Mathematical Physics I,LEC,2,7,9,4,2,5,1,3,7,0,0,0,0,0,"Stone, Michael"
2011,Fall,2011-fa,PHYS,569,Emergent States of Matter,LEC,11,13,7,0,2,0,0,1,0,0,0,1,0,1,"Goldenfeld, Nigel D"
2011,Fall,2011-fa,PHYS,580,Quantum Mechanics I,LEC,11,18,8,8,2,3,0,0,0,0,0,0,0,0,"Stack, John D"
2011,Fall,2011-fa,PHYS,582,General Field Theory,LEC,16,7,6,1,0,1,0,0,1,0,0,0,0,0,"Fradkin, Eduardo H"
2011,Fall,2011-fa,TAM,195,Mechanics in the Modern World,LCD,1,18,22,9,5,0,0,0,1,0,0,0,2,0,"Phillips, James W"
2011,Fall,2011-fa,TAM,210,Introduction to Statics,LEC,0,8,6,10,14,14,11,6,15,7,9,2,14,1,"Keane, Richard D"
2011,Fall,2011-fa,TAM,210,Introduction to Statics,LEC,0,10,4,10,13,17,16,2,15,5,18,3,18,0,"Keane, Richard D"
2011,Fall,2011-fa,TAM,211,Statics,LEC,8,22,17,8,15,31,16,6,22,9,7,22,7,0,"Keane, Richard D"
2011,Fall,2011-fa,TAM,211,Statics,LEC,2,17,15,18,12,20,14,10,22,11,19,6,24,2,"Keane, Richard D"
2011,Fall,2011-fa,TAM,212,Introductory Dynamics,LCD,0,4,9,15,32,27,20,29,17,13,12,4,21,0,"Morgan, William T"
2011,Fall,2011-fa,TAM,251,Introductory Solid Mechanics,LEC,0,12,7,10,33,7,15,19,3,2,4,3,3,1,"Johnson, Harley T"
2011,Fall,2011-fa,TAM,251,Introductory Solid Mechanics,LEC,1,0,4,2,11,5,4,23,3,6,23,9,11,0,"Starzewski, Martin O"
2011,Fall,2011-fa,TAM,335,Introductory Fluid Mechanics,LEC,8,32,37,16,34,30,9,19,22,0,13,0,16,4,"Freund, Jonathan"
2011,Fall,2011-fa,TAM,428,Mechanics of Composites,LCD,0,8,4,0,6,2,1,1,0,0,1,0,0,0,"Sottos, Nancy R"
2011,Fall,2011-fa,TAM,435,Intermediate Fluid Mechanics,LCD,1,6,5,3,5,1,1,1,0,0,0,1,0,0,"Saintillan, David"
2011,Fall,2011-fa,TAM,451,Intermediate Solid Mechanics,LEC,1,7,4,4,4,2,0,0,0,0,0,0,0,1,"Gioia, Gustavo"
2011,Fall,2011-fa,TAM,470,Computational Mechanics,LCD,5,10,8,5,9,4,3,2,2,0,1,3,4,0,"Haber, Robert B"
2011,Fall,2011-fa,TAM,541,Mathematical Methods I,LCD,1,9,3,3,19,6,0,9,0,0,1,1,0,0,"Mehta, Prashant G"
2011,Fall,2011-fa,TAM,551,Solid Mechanics I,LCD,9,2,5,4,7,3,2,1,0,0,0,0,0,0,"Sofronis, Petros"
2011,Spring,2011-sp,ABE,141,ABE Principles: Biological,LEC,4,17,0,10,11,0,1,0,0,1,1,0,0,0,"Danao, Mary-Grace"
2011,Spring,2011-sp,ABE,222,Agric & Biological Engrg II,,3,7,16,6,8,6,0,3,1,0,0,0,0,0,
2011,Spring,2011-sp,ABE,425,Engrg Measurement Systems,LCD,0,14,0,8,3,2,0,0,0,0,0,0,0,0,"Grift, Tony E"
2011,Spring,2011-sp,ABE,436,Renewable Energy Systems,LCD,5,8,7,10,16,1,1,2,1,0,1,0,0,1,"Wang, Xinlei"
2011,Spring,2011-sp,ABE,457,NPS Pollution Processes,LCD,2,16,0,1,2,0,0,0,0,0,0,0,0,0,"Kalita, Prasanta K"
2011,Spring,2011-sp,ABE,469,Industry-Linked Design Project,LCD,0,9,12,5,8,4,0,0,0,0,0,0,0,0,"Zahos, Stephen C"
2011,Spring,2011-sp,AE,202,Aerospace Flight Mechanics,LCD,3,17,6,10,18,2,4,6,0,0,2,0,0,0,"Martin, Christopher S"
2011,Spring,2011-sp,AE,302,Aerospace Flight Mechanics II,LCD,17,22,4,4,2,0,0,0,0,0,0,0,1,0,"Namachchivaya, N S"
2011,Spring,2011-sp,AE,312,Compressible Flow,LCD,1,25,1,4,21,0,0,18,0,0,10,0,2,1,"Dutton, J C"
2011,Spring,2011-sp,AE,323,Applied Aerospace Structures,LCD,1,18,11,4,14,4,4,9,8,1,2,2,4,0,"Lambros, John"
2011,Spring,2011-sp,AE,353,Aerospace Control Systems,LCD,2,5,5,19,15,17,14,6,10,2,0,0,0,1,"Voulgaris, Petros G"
2011,Spring,2011-sp,AE,370,Aerospace Numerical Methods,LCD,0,7,10,6,10,2,3,2,0,0,0,0,0,0,"McFarland, Donald M"
2011,Spring,2011-sp,AE,419,Aircraft Flight Mechanics,LCD,1,5,3,6,3,2,2,1,0,0,0,0,1,0,"Lee, Ki D"
2011,Spring,2011-sp,AE,434,Rocket Propulsion,LCD,0,14,2,5,14,0,1,8,0,0,0,0,0,0,"Austin, Joanna M"
2011,Spring,2011-sp,AE,435,Electric Propulsion,LCD,1,9,5,5,4,1,4,2,1,0,0,0,0,0,"Burton, Rodney L"
2011,Spring,2011-sp,AE,441,Aerospace Systems Design II,LCD,0,29,11,1,1,0,0,0,0,0,0,0,0,0,"Selig, Michael S"
2011,Spring,2011-sp,AE,461,Structures & Control Lab,LCD,2,18,17,11,2,3,4,0,0,1,0,0,0,0,"Chasiotis, Ioannis"
2011,Spring,2011-sp,AE,526,Composites Manufacturing,LCD,0,9,8,2,5,2,0,0,0,0,0,0,0,0,"White, Scott R"
2011,Spring,2011-sp,BIOE,205,Circuits & Systems in Bioengrg,LEC,0,2,3,0,9,4,3,5,2,2,0,1,1,1,"Gentry, Kenneth"
2011,Spring,2011-sp,BIOE,302,Modeling Human Physiology,LEC,2,24,0,0,12,0,0,1,0,0,0,0,0,0,"Sutton, Brad"
2011,Spring,2011-sp,BIOE,398,Quant Human Phys Lab,LEC,0,34,2,0,5,0,0,0,0,0,0,0,0,0,"Sutton, Brad"
2011,Spring,2011-sp,BIOE,398,Stat Analysis for Genomic Data,LEC,7,10,8,1,2,0,0,0,0,0,0,0,0,0,"Ma, Jian"
2011,Spring,2011-sp,BIOE,414,Biomedical Instrumentation,DIS,0,3,1,1,8,4,0,3,1,1,3,0,1,0,"Gentry, Kenneth"
2011,Spring,2011-sp,BIOE,476,Tissue Engineering,LCD,3,20,13,4,0,1,1,0,0,0,0,0,0,0,"Amos, Jennifer"
2011,Spring,2011-sp,BIOE,498,Senior Design II,LCD,8,12,4,1,0,0,0,0,0,0,0,0,0,0,"Amos, Jennifer"
2011,Spring,2011-sp,BIOE,502,Bioengineering Professionalism,LCD,5,10,5,0,2,1,0,0,0,0,0,0,0,0,"Cunningham, Brian T"
2011,Spring,2011-sp,CEE,201,Systems Engrg & Economics,LCD,2,18,21,19,39,6,4,3,1,0,0,0,0,0,"Cai, Ximing"
2011,Spring,2011-sp,CEE,202,Engineering Risk & Uncertainty,LCD,2,25,16,26,26,13,10,6,2,0,0,3,1,1,"Bond, Tami C"
2011,Spring,2011-sp,CEE,300,Behavior of Materials,LCD,0,7,8,16,33,20,6,7,3,1,1,1,0,0,"Mondal, Paramita"
2011,Spring,2011-sp,CEE,310,Transportation Engineering,LCD,5,18,16,14,15,9,5,3,2,0,1,0,1,0,"Buttlar, William G"
2011,Spring,2011-sp,CEE,320,Construction Engineering,LEC,1,28,33,13,5,5,1,0,0,0,0,0,1,0,"Young, Brent D"
2011,Spring,2011-sp,CEE,330,Environmental Engineering,LCD,14,42,24,9,2,1,0,2,0,0,0,0,0,0,"Nguyen, Thanh H"
2011,Spring,2011-sp,CEE,350,Water Resources Engineering,LCD,3,4,4,1,4,4,3,6,2,0,0,0,0,0,"Parker, Gary"
2011,Spring,2011-sp,CEE,360,Structural Engineering,LCD,3,3,11,9,23,6,10,6,4,2,3,1,2,0,"Spencer, B F"
2011,Spring,2011-sp,CEE,380,Geotechnical Engineering,LCD,4,10,19,20,16,9,15,7,4,3,2,1,3,0,"Olson, Scott M"
2011,Spring,2011-sp,CEE,407,Airport Design,LCD,0,5,7,10,8,3,0,0,1,0,0,0,0,0,"Herrin, Stanley M"
2011,Spring,2011-sp,CEE,415,Geometric Design of Roads,LCD,0,5,9,9,12,2,4,5,3,0,1,1,0,0,"Roesler, Jeffery R"
2011,Spring,2011-sp,CEE,420,Construction Productivity,LCD,1,30,10,6,10,5,7,1,0,0,0,0,0,0,"Liu, Liang Y"
2011,Spring,2011-sp,CEE,421,Construction Planning,LCD,6,28,17,6,7,2,0,0,1,0,0,0,0,0,"El-Rayes, Khaled A"
2011,Spring,2011-sp,CEE,432,Stream Ecology,LCD,1,21,0,1,6,0,0,1,0,0,0,0,0,0,"Herricks, Edwin E"
2011,Spring,2011-sp,CEE,440,Fate Cleanup Environ Pollutant,LEC,2,5,10,6,6,4,1,1,1,2,0,0,0,1,"Werth, Charles J"
2011,Spring,2011-sp,CEE,444,"Env Eng Principles, Biological",LCD,0,11,3,6,6,1,0,0,0,0,0,0,0,0,"Zilles, Julie"
2011,Spring,2011-sp,CEE,447,Atmospheric Chemistry,LCD,3,10,1,1,7,2,3,1,0,0,1,0,0,1,"Wuebbles, Donald J"
2011,Spring,2011-sp,CEE,449,Environmental Engineering Lab,LBD,6,6,4,8,4,4,1,5,2,0,0,0,0,0,"Marinas, Benito J"
2011,Spring,2011-sp,CEE,452,Hydraulic Analysis and Design,LCD,11,7,11,2,1,0,1,1,0,0,0,0,0,0,"Garcia, Marcelo H"
2011,Spring,2011-sp,CEE,453,Urban Hydrology and Hydraulics,LCD,0,15,4,3,7,1,0,3,0,0,0,0,0,0,"Schmidt, Arthur R"
2011,Spring,2011-sp,CEE,460,Steel Structures I,LCD,3,20,6,6,25,15,2,1,2,0,1,0,1,0,"Fahnestock, Larry A"
2011,Spring,2011-sp,CEE,461,Reinforced Concrete I,LCD,3,11,16,14,16,11,4,3,2,0,1,0,0,0,"Kuchma, Daniel A"
2011,Spring,2011-sp,CEE,463,Reinforced Concrete II,LCD,4,24,16,18,4,1,2,0,0,0,0,0,0,0,"Andrawes, Bassem O"
2011,Spring,2011-sp,CEE,465,Design of Structural Systems,LCD,0,12,4,16,6,9,1,2,0,0,0,0,0,0,"Abrams, Daniel P"
2011,Spring,2011-sp,CEE,470,Structural Analysis,LCD,1,10,16,13,11,6,4,2,0,1,0,0,0,0,"Duarte, Carlos A"
2011,Spring,2011-sp,CEE,483,Soil Mechanics and Behavior,LEC,1,7,4,0,10,0,0,7,0,0,2,0,0,0,"Mesri, Gholamreza"
2011,Spring,2011-sp,CEE,491,Decision and Risk Analysis,LCD,4,15,9,1,0,0,0,0,0,0,0,0,0,0,"Song, Junho"
2011,Spring,2011-sp,CEE,498,Special Topics,LCD,1,12,7,3,0,0,0,0,0,0,0,0,0,0,"Edwards, John R"
2011,Spring,2011-sp,CEE,506,Pavement Design II,LCD,0,4,7,3,3,2,1,0,1,0,0,0,0,0,"Roesler, Jeffery R"
2011,Spring,2011-sp,CEE,528,Construction Data Modeling,LCD,2,10,7,1,4,0,0,0,0,0,0,0,0,0,"El-Gohary, Nora"
2011,Spring,2011-sp,CEE,560,Steel Structures III,LCD,2,10,11,8,9,4,0,0,0,0,0,0,0,0,"Lafave, James M"
2011,Spring,2011-sp,CEE,570,Finite Element Methods,LCD,0,15,21,10,16,5,0,0,0,0,0,0,0,0,"Masud, Arif"
2011,Spring,2011-sp,CEE,572,Earthquake Engineering,LCD,9,11,10,17,6,9,0,0,0,0,0,0,0,0,"Elnashai, Amr S"
2011,Spring,2011-sp,CEE,598,Special Topics,LCD,0,7,7,13,7,6,1,0,0,0,0,0,0,0,"Young, Brent D"
2011,Spring,2011-sp,CS,101,Intro Computing: Engrg & Sci,LBD,9,6,5,7,5,2,2,1,1,1,0,0,0,0,"Gambill, Thomas N"
2011,Spring,2011-sp,CS,101,Intro Computing: Engrg & Sci,LBD,8,9,9,3,5,0,3,0,1,0,1,1,1,0,"Gambill, Thomas N"
2011,Spring,2011-sp,CS,101,Intro Computing: Engrg & Sci,LBD,7,7,9,5,1,3,4,0,1,0,1,0,0,0,"Gambill, Thomas N"
2011,Spring,2011-sp,CS,101,Intro Computing: Engrg & Sci,LBD,16,6,6,0,3,5,1,1,0,0,0,2,0,0,"Gambill, Thomas N"
2011,Spring,2011-sp,CS,101,Intro Computing: Engrg & Sci,LBD,9,8,1,6,3,7,4,0,1,1,0,0,1,0,"Gambill, Thomas N"
2011,Spring,2011-sp,CS,101,Intro Computing: Engrg & Sci,LBD,8,9,7,4,4,4,0,2,0,0,0,0,0,0,"Gambill, Thomas N"
2011,Spring,2011-sp,CS,101,Intro Computing: Engrg & Sci,LBD,6,10,6,5,5,1,3,1,0,0,0,0,0,0,"Gambill, Thomas N"
2011,Spring,2011-sp,CS,101,Intro Computing: Engrg & Sci,LBD,6,9,6,7,5,2,0,2,0,1,1,1,0,0,"Gambill, Thomas N"
2011,Spring,2011-sp,CS,101,Intro Computing: Engrg & Sci,LBD,7,9,10,4,3,3,1,0,1,0,0,0,1,0,"Gambill, Thomas N"
2011,Spring,2011-sp,CS,101,Intro Computing: Engrg & Sci,LBD,10,9,8,4,2,1,1,1,2,0,0,1,0,0,"Gambill, Thomas N"
2011,Spring,2011-sp,CS,101,Intro Computing: Engrg & Sci,LBD,10,12,5,3,3,1,0,0,1,1,1,1,1,0,"Gambill, Thomas N"
2011,Spring,2011-sp,CS,101,Intro Computing: Engrg & Sci,LBD,10,9,6,4,3,4,0,4,1,0,0,2,0,0,"Gambill, Thomas N"
2011,Spring,2011-sp,CS,105,Intro Computing: Non-Tech,LBD,2,4,5,4,7,3,5,4,1,1,2,0,0,0,"Lauterburg, Steven T"
2011,Spring,2011-sp,CS,105,Intro Computing: Non-Tech,LBD,2,5,4,3,4,4,3,0,2,1,3,0,3,1,"Lauterburg, Steven T"
2011,Spring,2011-sp,CS,105,Intro Computing: Non-Tech,LBD,1,6,2,4,9,2,6,3,3,1,0,0,1,1,"Lauterburg, Steven T"
2011,Spring,2011-sp,CS,105,Intro Computing: Non-Tech,LBD,6,6,5,5,4,4,4,3,0,0,0,0,1,0,"Lauterburg, Steven T"
2011,Spring,2011-sp,CS,105,Intro Computing: Non-Tech,LBD,2,8,8,2,4,3,1,3,0,1,2,1,0,0,"Lauterburg, Steven T"
2011,Spring,2011-sp,CS,105,Intro Computing: Non-Tech,LBD,0,11,2,4,6,6,4,2,0,0,1,0,0,0,"Lauterburg, Steven T"
2011,Spring,2011-sp,CS,105,Intro Computing: Non-Tech,LBD,3,8,8,2,6,3,0,4,3,0,3,0,0,0,"Lauterburg, Steven T"
2011,Spring,2011-sp,CS,105,Intro Computing: Non-Tech,LBD,4,3,5,4,7,2,4,4,1,0,1,0,2,0,"Lauterburg, Steven T"
2011,Spring,2011-sp,CS,105,Intro Computing: Non-Tech,LBD,1,5,3,7,6,1,3,6,1,0,1,0,1,1,"Lauterburg, Steven T"
2011,Spring,2011-sp,CS,105,Intro Computing: Non-Tech,LBD,0,7,5,5,4,5,1,5,1,0,1,0,0,0,"Lauterburg, Steven T"
2011,Spring,2011-sp,CS,105,Intro Computing: Non-Tech,LBD,6,6,4,2,10,4,1,3,0,1,2,1,0,0,"Lauterburg, Steven T"
2011,Spring,2011-sp,CS,105,Intro Computing: Non-Tech,LBD,2,6,3,5,5,2,3,4,2,0,0,0,2,0,"Lauterburg, Steven T"
2011,Spring,2011-sp,CS,105,Intro Computing: Non-Tech,LBD,0,5,4,3,10,5,1,3,0,0,2,0,3,1,"Lauterburg, Steven T"
2011,Spring,2011-sp,CS,105,Intro Computing: Non-Tech,LBD,1,6,8,3,6,1,4,3,3,0,0,1,1,0,"Lauterburg, Steven T"
2011,Spring,2011-sp,CS,125,Intro to Computer Science,LEC,27,41,31,26,4,16,8,9,10,0,8,0,9,4,"Angrave, Lawrence C"
2011,Spring,2011-sp,CS,173,Discrete Structures,DIS,1,2,2,3,3,3,3,5,2,1,1,1,1,0,"Fleck, Margaret M"
2011,Spring,2011-sp,CS,173,Discrete Structures,DIS,0,4,3,4,5,2,2,2,2,1,1,0,3,0,"Fleck, Margaret M"
2011,Spring,2011-sp,CS,173,Discrete Structures,DIS,0,2,2,2,2,2,6,2,2,1,1,1,5,0,"Fleck, Margaret M"
2011,Spring,2011-sp,CS,173,Discrete Structures,DIS,2,3,3,1,3,0,2,3,3,3,1,0,1,0,"Fleck, Margaret M"
2011,Spring,2011-sp,CS,173,Discrete Structures,DIS,2,5,4,3,4,1,2,3,0,1,1,0,2,0,"Fleck, Margaret M"
2011,Spring,2011-sp,CS,173,Discrete Structures,DIS,0,1,1,6,5,0,5,2,3,2,3,0,1,0,"Fleck, Margaret M"
2011,Spring,2011-sp,CS,173,Discrete Structures,DIS,0,4,4,2,0,4,7,2,1,2,2,0,2,0,"Fleck, Margaret M"
2011,Spring,2011-sp,CS,173,Discrete Structures,DIS,2,3,2,7,1,3,0,1,2,1,1,1,7,0,"Fleck, Margaret M"
